eth_vel,univ_test,1,248,0.018976098718917207,0.018976098718917207
eth_vel,univ_test,1,249,0.02374306200241724,0.02374306200241724
eth_vel,univ_test,1,256,0.05165117733728515,0.05165117733728515
eth_vel,univ_test,1,222,0.039091777096836824,0.039091777096836824
eth_vel,univ_test,1,340,0.05067625585031402,0.05067625585031402
eth_vel,univ_test,1,362,0.060110648294257565,0.060110648294257565
eth_vel,univ_test,1,363,0.05220598501370258,0.05220598501370258
eth_vel,univ_test,1,4,0.047942772133409056,0.047942772133409056
eth_vel,univ_test,1,75,0.0702246651967391,0.0702246651967391
eth_vel,univ_test,1,72,0.08661820230442369,0.08661820230442369
eth_vel,univ_test,1,259,0.060003637594269806,0.060003637594269806
eth_vel,univ_test,1,51,0.10607327907601706,0.10607327907601706
eth_vel,univ_test,1,103,0.08320578430874587,0.08320578430874587
eth_vel,univ_test,1,324,0.10705007566248703,0.10705007566248703
eth_vel,univ_test,1,325,0.056110792409966366,0.056110792409966366
eth_vel,univ_test,1,220,0.11032681393544357,0.11032681393544357
eth_vel,univ_test,1,219,0.09539390344847858,0.09539390344847858
eth_vel,univ_test,1,217,0.12425220263979979,0.12425220263979979
eth_vel,univ_test,1,329,0.027101409033449857,0.027101409033449857
eth_vel,univ_test,1,331,0.05323374270056651,0.05323374270056651
eth_vel,univ_test,1,245,0.09060417912169531,0.09060417912169531
eth_vel,univ_test,1,45,0.08750758214804809,0.08750758214804809
eth_vel,univ_test,1,244,0.08837272824671648,0.08837272824671648
eth_vel,univ_test,1,47,0.06858033827396645,0.06858033827396645
eth_vel,univ_test,1,64,0.05172383185622785,0.05172383185622785
eth_vel,univ_test,1,321,0.10169675728314556,0.10169675728314556
eth_vel,univ_test,1,169,0.09565135806632354,0.09565135806632354
eth_vel,univ_test,1,300,0.07455269881803842,0.07455269881803842
eth_vel,univ_test,1,46,0.08595750726487737,0.08595750726487737
eth_vel,univ_test,1,332,0.05337200975472066,0.05337200975472066
eth_vel,univ_test,1,179,0.06525217546582049,0.06525217546582049
eth_vel,univ_test,1,83,0.14587004626438788,0.14587004626438788
eth_vel,univ_test,1,121,0.07871188784455214,0.07871188784455214
eth_vel,univ_test,1,66,0.06151779549970772,0.06151779549970772
eth_vel,univ_test,1,65,0.04078733148313871,0.04078733148313871
eth_vel,univ_test,1,225,0.10956206916207022,0.10956206916207022
eth_vel,univ_test,1,123,0.0914300043927966,0.0914300043927966
eth_vel,univ_test,1,13,0.0823480819813165,0.0823480819813165
eth_vel,univ_test,1,56,0.03921912847112197,0.03921912847112197
eth_vel,univ_test,1,55,0.06146287915335025,0.06146287915335025
eth_vel,univ_test,1,343,0.10060452053090992,0.10060452053090992
eth_vel,univ_test,1,243,0.05242375007259425,0.05242375007259425
eth_vel,univ_test,1,155,0.05641696101078654,0.05641696101078654
eth_vel,univ_test,1,334,0.07360006087872673,0.07360006087872673
eth_vel,univ_test,1,10,0.09854637694468053,0.09854637694468053
eth_vel,univ_test,1,11,0.08115878581529735,0.08115878581529735
eth_vel,univ_test,1,74,0.07840606764939524,0.07840606764939524
eth_vel,univ_test,1,76,0.09214582712066757,0.09214582712066757
eth_vel,univ_test,1,28,0.15001405559717437,0.15001405559717437
eth_vel,univ_test,1,316,0.12377108657817829,0.12377108657817829
eth_vel,univ_test,5,248,0.10398883473452213,0.1987394232578469
eth_vel,univ_test,5,249,0.12247106564852914,0.2306578483473786
eth_vel,univ_test,5,256,0.24022731466732408,0.4339894725239536
eth_vel,univ_test,5,222,0.1910489610104526,0.34595528625065763
eth_vel,univ_test,5,340,0.23725335927001548,0.4262310222366204
eth_vel,univ_test,5,362,0.30179537823713876,0.5419921506974062
eth_vel,univ_test,5,363,0.26415028890171516,0.4788232938911265
eth_vel,univ_test,5,4,0.24787859339701088,0.45320622358609736
eth_vel,univ_test,5,75,0.33699804900615377,0.6021925213331474
eth_vel,univ_test,5,72,0.41260108936365497,0.7451400860688733
eth_vel,univ_test,5,259,0.2980665114468602,0.5335437118221907
eth_vel,univ_test,5,51,0.48368273952472185,0.8873538892195362
eth_vel,univ_test,5,103,0.4025973032893426,0.745602491538241
eth_vel,univ_test,5,324,0.5122641731538127,0.9057384585861866
eth_vel,univ_test,5,325,0.2893742831102494,0.5242817060684688
eth_vel,univ_test,5,220,0.5073787481600202,0.9074559955059338
eth_vel,univ_test,5,219,0.4373133025869192,0.8006728539681047
eth_vel,univ_test,5,217,0.5593154639261697,1.0232846822773827
eth_vel,univ_test,5,329,0.14234824208077995,0.26462678649747823
eth_vel,univ_test,5,331,0.24901232576383908,0.4527972843960351
eth_vel,univ_test,5,245,0.4511731218833738,0.8169491212724934
eth_vel,univ_test,5,45,0.42609176021545264,0.7615795384108224
eth_vel,univ_test,5,244,0.4252971346784207,0.7658611965210707
eth_vel,univ_test,5,47,0.3574213642176831,0.66530858560609
eth_vel,univ_test,5,64,0.27613502158925,0.49919845538271973
eth_vel,univ_test,5,321,0.4904601872744818,0.8713169319872897
eth_vel,univ_test,5,169,0.46482974185544834,0.8328088723165806
eth_vel,univ_test,5,300,0.37578144144794323,0.6721443394664722
eth_vel,univ_test,5,46,0.42863122139870496,0.766195637445116
eth_vel,univ_test,5,332,0.26187695648630804,0.4727427123191802
eth_vel,univ_test,5,179,0.3354504614376302,0.6153057742994256
eth_vel,univ_test,5,83,0.6587646165293262,1.2040229349652387
eth_vel,univ_test,5,121,0.3665279661259921,0.6710567793465951
eth_vel,univ_test,5,66,0.31707097054323446,0.5792885959933293
eth_vel,univ_test,5,65,0.22351731926015247,0.41248549351926206
eth_vel,univ_test,5,225,0.5198088240464948,0.9307249055672342
eth_vel,univ_test,5,123,0.38397038861603844,0.6832590887587889
eth_vel,univ_test,5,13,0.41007178185060655,0.7517072257290801
eth_vel,univ_test,5,56,0.2205632560492432,0.40477660602778004
eth_vel,univ_test,5,55,0.32691656147220904,0.5940349778194258
eth_vel,univ_test,5,343,0.45793391566618086,0.818178327375792
eth_vel,univ_test,5,243,0.29452022401351946,0.5400119208960851
eth_vel,univ_test,5,155,0.2542265676990863,0.45596100968666137
eth_vel,univ_test,5,334,0.35034748056236564,0.623258848776926
eth_vel,univ_test,5,10,0.4747424729150956,0.8473167472650964
eth_vel,univ_test,5,11,0.4209209232424096,0.7805513670296342
eth_vel,univ_test,5,74,0.3494869637817376,0.6042032553823692
eth_vel,univ_test,5,76,0.46702827799183283,0.8747410503690896
eth_vel,univ_test,5,28,0.6722933993159625,1.221574996258946
eth_vel,univ_test,5,316,0.5635316163167399,1.015654509145857
eth_vel,eth_test,1,358,0.2662767915869188,0.2662767915869188
eth_vel,eth_test,1,357,0.30819570723125944,0.30819570723125944
eth_vel,eth_test,1,56,0.155788558088609,0.155788558088609
eth_vel,eth_test,1,231,0.24682583957736856,0.24682583957736856
eth_vel,eth_test,1,230,0.2755286104979096,0.2755286104979096
eth_vel,eth_test,1,267,0.2672761663394777,0.2672761663394777
eth_vel,eth_test,1,264,0.33416971317623806,0.33416971317623806
eth_vel,eth_test,1,263,0.2493206133056554,0.2493206133056554
eth_vel,eth_test,1,2,0.42647003225250507,0.42647003225250507
eth_vel,eth_test,1,257,0.4574096751603861,0.4574096751603861
eth_vel,eth_test,1,316,0.14606800371074438,0.14606800371074438
eth_vel,eth_test,1,195,0.23429967706248,0.23429967706248
eth_vel,eth_test,1,196,0.2184381489237378,0.2184381489237378
eth_vel,eth_test,1,259,0.37594285493646,0.37594285493646
eth_vel,eth_test,1,260,0.3340116907577329,0.3340116907577329
