,value,metric,type
279,19.221993828109344,kde,best_of
280,5.050389816374561,kde,best_of
281,0.8912797012654468,kde,best_of
282,15.678666388371536,kde,best_of
283,1.5281099098953053,kde,best_of
284,2.5154163253046473,kde,best_of
285,17.0573650712965,kde,best_of
286,2.3677624977605953,kde,best_of
287,1.3694150074058977,kde,best_of
288,1.123458864621731,kde,best_of
289,2.942212972169238,kde,best_of
290,3.5645729604675047,kde,best_of
291,1.1260759158331275,kde,best_of
292,1.2174490556241893,kde,best_of
293,4.948052783014903,kde,best_of
294,3.658921848901003,kde,best_of
295,2.4061838372011772,kde,best_of
296,4.449243127603641,kde,best_of
297,2.3138884463012666,kde,best_of
298,10.358446172237684,kde,best_of
299,11.927859603335996,kde,best_of
300,13.947779887540234,kde,best_of
301,13.039367423302728,kde,best_of
302,1.7671220319334444,kde,best_of
303,-0.2536689272959343,kde,best_of
304,0.4843500857654973,kde,best_of
305,0.47690836875714354,kde,best_of
306,0.6240267291319624,kde,best_of
307,17.975459735340195,kde,best_of
308,3.350200879496853,kde,best_of
309,2.4915292035311913,kde,best_of
310,4.313862514110669,kde,best_of
311,11.985280122268708,kde,best_of
312,13.584277086744821,kde,best_of
313,1.7054285589355371,kde,best_of
314,3.4598378437834616,kde,best_of
315,3.725311653572771,kde,best_of
316,8.593689015442497,kde,best_of
317,3.995540578964617,kde,best_of
318,12.685754867277033,kde,best_of
319,1.61772796693255,kde,best_of
320,0.7423820625750454,kde,best_of
321,1.8105417002268047,kde,best_of
322,4.862309465005815,kde,best_of
323,5.0710272106576495,kde,best_of
324,1.4816450851151721,kde,best_of
325,1.526186189443781,kde,best_of
326,2.589923701469724,kde,best_of
327,2.8176514166403583,kde,best_of
328,3.761918312256863,kde,best_of
329,11.208160675744914,kde,best_of
330,14.106131511504147,kde,best_of
331,13.080082160661894,kde,best_of
332,1.8367665364299939,kde,best_of
333,15.849798003878684,kde,best_of
334,2.7322763089047,kde,best_of
335,0.5402891058023956,kde,best_of
336,5.749378976597359,kde,best_of
337,0.8198279881719183,kde,best_of
338,3.091146688225469,kde,best_of
339,4.135895850472176,kde,best_of
340,0.6300228451999763,kde,best_of
341,1.0246376965054922,kde,best_of
342,0.3032977803804213,kde,best_of
343,-0.08709521235038983,kde,best_of
344,0.11125291454281433,kde,best_of
345,-0.2665133639951759,kde,best_of
346,1.0048843421242437,kde,best_of
347,0.10864040232318858,kde,best_of
348,-0.07327690072310578,kde,best_of
349,0.8201695840183586,kde,best_of
350,0.2549702862631914,kde,best_of
351,1.2744426172971743,kde,best_of
352,-0.0865724956455109,kde,best_of
353,2.003530344645508,kde,best_of
354,0.2923928352901134,kde,best_of
355,-0.0825767245969167,kde,best_of
356,4.741033359947665,kde,best_of
357,2.3710158686686515,kde,best_of
358,0.06965919440539092,kde,best_of
359,2.012430135009651,kde,best_of
360,0.36130425980606184,kde,best_of
361,0.853754145150329,kde,best_of
362,-0.4250558734915764,kde,best_of
363,1.3777654281083114,kde,best_of
